713            	4.4985             	4.5221             	0.0236
714            	4.4985             	4.5264             	0.0279
715            	4.4985             	4.5281             	0.0296
716            	4.4985             	4.5299             	0.0314
717            	4.4985             	4.5316             	0.0331
718            	4.4985             	4.5346             	0.0361
719            	4.4985             	4.5363             	0.0378
720            	4.4985             	4.5380             	0.0395
721            	4.4985             	4.5392             	0.0407
722            	4.4995             	4.5420             	0.0425
723            	4.4995             	4.5448             	0.0453
724            	4.4995             	4.5471             	0.0476
725            	4.4995             	4.5488             	0.0493
726            	4.4995             	4.5506             	0.0511
727            	4.4995             	4.5528             	0.0533
728            	4.4995             	4.5545             	0.055
729            	4.4995             	4.5568             	0.0573
730            	4.4995             	4.5606             	0.0611
731            	4.4995             	4.5636             	0.0641
732            	4.4995             	4.5653             	0.0658
733            	4.4995             	4.5671             	0.0676
734            	4.4995             	4.5708             	0.0713
735            	4.6185             	4.6249             	0.0064
736            	4.6185             	4.6292             	0.0107
737            	4.6185             	4.6310             	0.0125
738            	4.6185             	4.6327             	0.0142
739            	4.6185             	4.6353             	0.0168
740            	4.6185             	4.6371             	0.0186
741            	4.6185             	4.6388             	0.0203
742            	4.6185             	4.6438             	0.0253
743            	4.6185             	4.6466             	0.0281
744            	4.6185             	4.6494             	0.0309
745            	4.6185             	4.6511             	0.0326
746            	4.6185             	4.6529             	0.0344
747            	4.6185             	4.6546             	0.0361
748            	4.6185             	4.6565             	0.038
749            	4.6185             	4.6593             	0.0408
750            	4.6185             	4.6621             	0.0436
751            	4.6185             	4.6658             	0.0473
752            	4.6185             	4.6682             	0.0497
753            	4.6185             	4.6705             	0.052
754            	4.6185             	4.6714             	0.0529
755            	4.6195             	4.6770             	0.0575
756            	4.6195             	4.6821             	0.0626
757            	4.6195             	4.6842             	0.0647
758            	4.6195             	4.6859             	0.0664
759            	4.6195             	4.6887             	0.0692
760            	4.6195             	4.6911             	0.0716
761            	4.7365             	4.7441             	0.0076
762            	4.7365             	4.7463             	0.0098
763            	4.7365             	4.7505             	0.014
764            	4.7365             	4.7553             	0.0188
765            	4.7365             	4.7596             	0.0231
766            	4.7365             	4.7628             	0.0263
767            	4.7365             	4.7682             	0.0317
768            	4.7365             	4.7699             	0.0334
769            	4.7365             	4.7716             	0.0351
770            	4.7365             	4.7746             	0.0381
771            	4.7365             	4.7763             	0.0398
772            	4.7365             	4.7799             	0.0434
773            	4.7365             	4.7866             	0.0501
774            	4.7365             	4.7883             	0.0518
775            	4.7365             	4.7913             	0.0548
776            	4.7365             	4.7946             	0.0581
777            	4.7365             	4.7972             	0.0607
778            	4.7365             	4.7990             	0.0625
779            	4.7365             	4.8033             	0.0668
780            	4.7365             	4.8064             	0.0699
781            	4.7365             	4.8118             	0.0753
782            	4.7365             	4.8154             	0.0789
783            	4.7365             	4.8174             	0.0809
784            	4.7365             	4.8192             	0.0827
785            	4.7365             	4.8209             	0.0844
786            	4.7365             	4.8226             	0.0861
787            	4.7365             	4.8240             	0.0875
788            	4.7365             	4.8257             	0.0892
789            	4.7365             	4.8281             	0.0916
790            	4.7365             	4.8299             	0.0934
791            	4.7365             	4.8316             	0.0951
792            	4.7365             	4.8333             	0.0968
793            	4.7365             	4.8346             	0.0981
794            	4.8555             	4.8619             	0.0064
795            	4.8555             	4.8669             	0.0114
796            	4.8555             	4.8697             	0.0142
797            	4.8555             	4.8735             	0.018
798            	4.8555             	4.8766             	0.0211
799            	4.8555             	4.8783             	0.0228
800            	4.8555             	4.8834             	0.0279
801            	4.8555             	4.8862             	0.0307
802            	4.8555             	4.8896             	0.0341
803            	4.8555             	4.8914             	0.0359
804            	4.8555             	4.8941             	0.0386
805            	4.8555             	4.9016             	0.0461
806            	4.8555             	4.9056             	0.0501
807            	4.8555             	4.9073             	0.0518
808            	4.8555             	4.9109             	0.0554
809            	4.8555             	4.9126             	0.0571
810            	4.8555             	4.9144             	0.0589
811            	4.8555             	4.9173             	0.0618
812            	4.8555             	4.9194             	0.0639
813            	4.8555             	4.9232             	0.0677
814            	4.8555             	4.9250             	0.0695
815            	4.8555             	4.9258             	0.0703
816            	4.8555             	4.9289             	0.0734
817            	4.8555             	4.9306             	0.0751
818            	4.8555             	4.9336             	0.0781
819            	4.8555             	4.9354             	0.0799
820            	4.8555             	4.9390             	0.0835
821            	4.8555             	4.9408             	0.0853
822            	4.8555             	4.9415             	0.086
823            	4.9745             	4.9826             	0.0081
824            	4.9745             	4.9859             	0.0114
825            	4.9745             	4.9877             	0.0132
826            	4.9745             	4.9894             	0.0149
827            	4.9745             	4.9911             	0.0166
828            	4.9745             	4.9935             	0.019
829            	4.9745             	4.9957             	0.0212
830            	4.9745             	4.9981             	0.0236
831            	4.9745             	5.0002             	0.0257
832            	4.9745             	5.0019             	0.0274
833            	4.9745             	5.0044             	0.0299
834            	4.9745             	5.0061             	0.0316
835            	4.9745             	5.0079             	0.0334
836            	4.9745             	5.0096             	0.0351
837            	4.9745             	5.0101             	0.0356
838            	4.9745             	5.0119             	0.0374
839            	4.9745             	5.0136             	0.0391
840            	4.9745             	5.0153             	0.0408
841            	4.9745             	5.0182             	0.0437
842            	4.9745             	5.0199             	0.0454
843            	4.9745             	5.0216             	0.0471
844            	4.9745             	5.0226             	0.0481
845            	4.9745             	5.0256             	0.0511
846            	4.9745             	5.0315             	0.057
847            	4.9745             	5.0365             	0.062
848            	4.9745             	5.0426             	0.0681
849            	4.9745             	5.0443             	0.0698
850            	4.9745             	5.0460             	0.0715
851            	4.9745             	5.0493             	0.0748
852            	5.0935             	5.0999             	0.0064
853            	5.0935             	5.1030             	0.0095
854            	5.0935             	5.1047             	0.0112
855            	5.0935             	5.1076             	0.0141
856            	5.0935             	5.1093             	0.0158
857            	5.0935             	5.1143             	0.0208
858            	5.0935             	5.1173             	0.0238
859            	5.0935             	5.1190             	0.0255
860            	5.0935             	5.1229             	0.0294
861            	5.0935             	5.1260             	0.0325
862            	5.0935             	5.1295             	0.036
863            	5.0935             	5.1334             	0.0399
864            	5.0935             	5.1352             	0.0417
865            	5.0935             	5.1354             	0.0419
866            	5.0935             	5.1396             	0.0461
867            	5.0935             	5.1435             	0.05
868            	5.0935             	5.1457             	0.0522
869            	5.0935             	5.1475             	0.054
870            	5.0935             	5.1520             	0.0585
871            	5.0935             	5.1562             	0.0627
872            	5.0935             	5.1588             	0.0653
873            	5.0935             	5.1620             	0.0685
874            	5.0935             	5.1662             	0.0727
875            	5.0935             	5.1680             	0.0745
876            	5.0935             	5.1709             	0.0774
877            	5.0935             	5.1722             	0.0787
878            	5.2115             	5.2190             	0.0075
879            	5.2115             	5.2218             	0.0103
880            	5.2115             	5.2235             	0.012
881            	5.2115             	5.2263             	0.0148
882            	5.2115             	5.2280             	0.0165
883            	5.2115             	5.2308             	0.0193
884            	5.2115             	5.2339             	0.0224
885            	5.2115             	5.2359             	0.0244
886            	5.2115             	5.2389             	0.0274
887            	5.2115             	5.2438             	0.0323
888            	5.2115             	5.2475             	0.036
889            	5.2115             	5.2492             	0.0377
890            	5.2115             	5.2522             	0.0407
891            	5.2115             	5.2532             	0.0417
892            	5.2115             	5.2555             	0.044
893            	5.2115             	5.2573             	0.0458
894            	5.2115             	5.2602             	0.0487
895            	5.2115             	5.2646             	0.0531
896            	5.2115             	5.2676             	0.0561
897            	5.2115             	5.2701             	0.0586
898            	5.2115             	5.2762             	0.0647
899            	5.2115             	5.2829             	0.0714
900            	5.2115             	5.2846             	0.0731
901            	5.2115             	5.2925             	0.081
902            	5.2115             	5.2957             	0.0842
903            	5.2115             	5.2980             	0.0865
904            	5.2115             	5.2986             	0.0871
905            	5.3305             	5.3386             	0.0081
906            	5.3305             	5.3403             	0.0098
907            	5.3305             	5.3438             	0.0133
908            	5.3305             	5.3456             	0.0151
909            	5.3305             	5.3485             	0.018
910            	5.3305             	5.3502             	0.0197
911            	5.3305             	5.3547             	0.0242
912            	5.3305             	5.3564             	0.0259
913            	5.3305             	5.3581             	0.0276
914            	5.3305             	5.3726             	0.0421
915            	5.3305             	5.3748             	0.0443
916            	5.3305             	5.3769             	0.0464
917            	5.3305             	5.3784             	0.0479
918            	5.3315             	5.3823             	0.0508
919            	5.3315             	5.3847             	0.0532
920            	5.3315             	5.3869             	0.0554
921            	5.3315             	5.3912             	0.0597
922            	5.3315             	5.3934             	0.0619
923            	5.3315             	5.4014             	0.0699
924            	5.3315             	5.4018             	0.0703
925            	5.3315             	5.4057             	0.0742
926            	5.3315             	5.4074             	0.0759
927            	5.3315             	5.4092             	0.0777
928            	5.3315             	5.4109             	0.0794
929            	5.3315             	5.4137             	0.0822
930            	5.3315             	5.4153             	0.0838
931            	5.4495             	5.4584             	0.0089
932            	5.4495             	5.4612             	0.0117
933            	5.4495             	5.4663             	0.0168
934            	5.4495             	5.4692             	0.0197
935            	5.4495             	5.4729             	0.0234
936            	5.4495             	5.4746             	0.0251
937            	5.4495             	5.4791             	0.0296
938            	5.4495             	5.4837             	0.0342
939            	5.4495             	5.4854             	0.0359
940            	5.4495             	5.4878             	0.0383
941            	5.4495             	5.4911             	0.0416
942            	5.4495             	5.4928             	0.0433
943            	5.4495             	5.4969             	0.0474
944            	5.4495             	5.4992             	0.0497
945            	5.4495             	5.5010             	0.0515
946            	5.4495             	5.5070             	0.0575
947            	5.4495             	5.5113             	0.0618
948            	5.4495             	5.5144             	0.0649
949            	5.4495             	5.5172             	0.0677
950            	5.4495             	5.5180             	0.0685
951            	5.4495             	5.5216             	0.0721
952            	5.4495             	5.5233             	0.0738
953            	5.4495             	5.5261             	0.0766
954            	5.4495             	5.5280             	0.0785
955            	5.4495             	5.5307             	0.0812
956            	5.4495             	5.5319             	0.0824
957            	5.6125             	5.6201             	0.0076
958            	5.6125             	5.6221             	0.0096
959            	5.6125             	5.6249             	0.0124
960            	5.6125             	5.6266             	0.0141
961            	5.6125             	5.6283             	0.0158
962            	5.6125             	5.6301             	0.0176
963            	5.6125             	5.6329             	0.0204
964            	5.6125             	5.6346             	0.0221
965            	5.6125             	5.6365             	0.024
966            	5.6125             	5.6394             	0.0269
967            	5.6125             	5.6411             	0.0286
968            	5.6125             	5.6439             	0.0314
969            	5.6125             	5.6461             	0.0336
970            	5.6125             	5.6480             	0.0355
971            	5.6125             	5.6518             	0.0393
972            	5.6125             	5.6536             	0.0411
973            	5.6125             	5.6553             	0.0428
974            	5.6125             	5.6581             	0.0456
975            	5.6125             	5.6679             	0.0554
976            	5.6125             	5.6702             	0.0577
977            	5.6125             	5.6754             	0.0629
978            	5.6125             	5.6782             	0.0657
979            	5.6125             	5.6822             	0.0697
980            	5.6125             	5.6840             	0.0715
981            	5.6125             	5.6857             	0.0732
982            	5.6125             	5.6862             	0.0737
983            	5.6875             	5.6947             	0.0072
984            	5.6875             	5.6982             	0.0107
985            	5.6875             	5.7021             	0.0146
986            	5.6875             	5.7060             	0.0185
987            	5.6875             	5.7117             	0.0242
988            	5.6875             	5.7145             	0.027
989            	5.6875             	5.7186             	0.0311
990            	5.6875             	5.7214             	0.0339
991            	5.6875             	5.7245             	0.037
992            	5.6875             	5.7267             	0.0392
993            	5.6875             	5.7298             	0.0423
994            	5.6875             	5.7344             	0.0469
995            	5.6875             	5.7380             	0.0505
996            	5.6875             	5.7406             	0.0531
997            	5.6875             	5.7447             	0.0572
998            	5.6875             	5.7492             	0.0617
999            	5.6875             	5.7520             	0.0645
1000            	5.6875             	5.7583             	0.0708
1001            	5.6875             	5.7622             	0.0747
1002            	5.6875             	5.7640             	0.0765
1003            	5.6875             	5.7665             	0.079
1004            	5.6875             	5.7683             	0.0808
1005            	5.6875             	5.7710             	0.0835
1006            	5.6875             	5.7730             	0.0855
1007            	5.6875             	5.7773             	0.0898
1008            	5.6875             	5.7797             	0.0922
1009            	5.8055             	5.8137             	0.0082
1010            	5.8055             	5.8189             	0.0134
1011            	5.8055             	5.8207             	0.0152
1012            	5.8055             	5.8230             	0.0175
1013            	5.8055             	5.8247             	0.0192
1014            	5.8055             	5.8264             	0.0209
1015            	5.8055             	5.8282             	0.0227
1016            	5.8055             	5.8299             	0.0244
1017            	5.8055             	5.8316             	0.0261
1018            	5.8055             	5.8338             	0.0283
1019            	5.8055             	5.8391             	0.0336
1020            	5.8055             	5.8409             	0.0354
1021            	5.8055             	5.8453             	0.0398
1022            	5.8065             	5.8480             	0.0415
1023            	5.8065             	5.8516             	0.0451
1024            	5.8065             	5.8533             	0.0468
1025            	5.8065             	5.8551             	0.0486
1026            	5.8065             	5.8634             	0.0569
1027            	5.8065             	5.8649             	0.0584
1028            	5.8065             	5.8671             	0.0606
1029            	5.8065             	5.8695             	0.063
1030            	5.8065             	5.8772             	0.0707
1031            	5.8065             	5.8838             	0.0773
1032            	5.8065             	5.8905             	0.084
1033            	5.8065             	5.9047             	0.0982
1034            	5.9255             	5.9330             	0.0075
1035            	5.9255             	5.9365             	0.011
1036            	5.9255             	5.9415             	0.016
1037            	5.9255             	5.9436             	0.0181
1038            	5.9255             	5.9494             	0.0239
1039            	5.9255             	5.9535             	0.028
1040            	5.9255             	5.9566             	0.0311
1041            	5.9255             	5.9595             	0.034
1042            	5.9255             	5.9636             	0.0381
1043            	5.9255             	5.9653             	0.0398
1044            	5.9255             	5.9670             	0.0415
1045            	5.9255             	5.9688             	0.0433
1046            	5.9255             	5.9731             	0.0476
1047            	5.9255             	5.9786             	0.0531
1048            	5.9255             	5.9837             	0.0582
1049            	5.9255             	5.9855             	0.06
1050            	5.9255             	5.9877             	0.0622
1051            	5.9255             	5.9895             	0.064
1052            	5.9255             	5.9925             	0.067
1053            	5.9255             	5.9958             	0.0703
1054            	5.9255             	5.9993             	0.0738
1055            	5.9255             	6.0054             	0.0799
1056            	5.9255             	6.0078             	0.0823
1057            	5.9255             	6.0100             	0.0845
1058            	5.9255             	6.0117             	0.0862
1059            	5.9255             	6.0145             	0.089
1060            	5.9255             	6.0164             	0.0909
1061            	5.9255             	6.0205             	0.095
1062            	5.9255             	6.0236             	0.0981
1063            	5.9255             	6.0264             	0.1009
1064            	5.9255             	6.0282             	0.1027
1065            	5.9255             	6.0301             	0.1046
1066            	5.9255             	6.0306             	0.1051
1067            	6.0435             	6.0512             	0.0077
1068            	6.0435             	6.0530             	0.0095
1069            	6.0435             	6.0549             	0.0114
1070            	6.0435             	6.0570             	0.0135
1071            	6.0435             	6.0603             	0.0168
1072            	6.0435             	6.0641             	0.0206
1073            	6.0435             	6.0679             	0.0244
1074            	6.0435             	6.0701             	0.0266
1075            	6.0435             	6.0745             	0.031
1076            	6.0435             	6.0762             	0.0327
1077            	6.0435             	6.0790             	0.0355
1078            	6.0435             	6.0845             	0.041
1079            	6.0435             	6.0869             	0.0434
1080            	6.0435             	6.0887             	0.0452
1081            	6.0435             	6.0904             	0.0469
1082            	6.0435             	6.0933             	0.0498
1083            	6.0435             	6.0961             	0.0526
1084            	6.0435             	6.0977             	0.0542
1085            	6.0435             	6.0995             	0.056
1086            	6.0435             	6.1026             	0.0591
1087            	6.0435             	6.1048             	0.0613
1088            	6.0435             	6.1065             	0.063
1089            	6.0435             	6.1087             	0.0652
1090            	6.0435             	6.1091             	0.0656
1091            	6.1625             	6.1725             	0.01
1092            	6.1625             	6.1763             	0.0138
1093            	6.1625             	6.1780             	0.0155
1094            	6.1625             	6.1824             	0.0199
1095            	6.1625             	6.1856             	0.0231
1096            	6.1625             	6.1951             	0.0326
1097            	6.1625             	6.1980             	0.0355
1098            	6.1625             	6.2019             	0.0394
1099            	6.1625             	6.2036             	0.0411
1100            	6.1625             	6.2054             	0.0429
1101            	6.1625             	6.2082             	0.0457
1102            	6.1625             	6.2110             	0.0485
1103            	6.1625             	6.2134             	0.0509
1104            	6.1625             	6.2184             	0.0559
1105            	6.1625             	6.2201             	0.0576
1106            	6.1625             	6.2224             	0.0599
1107            	6.1625             	6.2247             	0.0622
1108            	6.1625             	6.2274             	0.0649
1109            	6.1625             	6.2281             	0.0656
1110            	6.1625             	6.2312             	0.0687
1111            	6.1625             	6.2329             	0.0704
1112            	6.1625             	6.2357             	0.0732
1113            	6.1625             	6.2374             	0.0749
1114            	6.1625             	6.2480             	0.0855
1115            	6.1625             	6.2494             	0.0869
1116            	6.2805             	6.2933             	0.0128
1117            	6.2805             	6.2978             	0.0173
1118            	6.2805             	6.3013             	0.0208
1119            	6.2805             	6.3044             	0.0239
1120            	6.2805             	6.3062             	0.0257
1121            	6.2805             	6.3090             	0.0285
1122            	6.2805             	6.3107             	0.0302
1123            	6.2805             	6.3163             	0.0358
1124            	6.2805             	6.3181             	0.0376
1125            	6.2805             	6.3198             	0.0393
1126            	6.2805             	6.3215             	0.041
1127            	6.2805             	6.3233             	0.0428
1128            	6.2805             	6.3276             	0.0471
1129            	6.2805             	6.3304             	0.0499
1130            	6.2805             	6.3321             	0.0516
1131            	6.2805             	6.3367             	0.0562
1132            	6.2805             	6.3408             	0.0603
1133            	6.2805             	6.3426             	0.0621
1134            	6.2805             	6.3469             	0.0664
1135            	6.2805             	6.3519             	0.0714
1136            	6.2805             	6.3536             	0.0731
1137            	6.2805             	6.3554             	0.0749
1138            	6.2805             	6.3568             	0.0763
1139            	6.3995             	6.4063             	0.0068
1140            	6.3995             	6.4100             	0.0105
1141            	6.3995             	6.4132             	0.0137
1142            	6.3995             	6.4164             	0.0169
1143            	6.3995             	6.4208             	0.0213
1144            	6.3995             	6.4247             	0.0252
1145            	6.3995             	6.4264             	0.0269
1146            	6.3995             	6.4281             	0.0286
1147            	6.3995             	6.4320             	0.0325
1148            	6.3995             	6.4344             	0.0349
1149            	6.3995             	6.4365             	0.037
1150            	6.3995             	6.4386             	0.0391
1151            	6.3995             	6.4435             	0.044
1152            	6.3995             	6.4481             	0.0486
1153            	6.3995             	6.4512             	0.0517
1154            	6.3995             	6.4530             	0.0535
1155            	6.3995             	6.4548             	0.0553
1156            	6.3995             	6.4562             	0.0567
1157            	6.3995             	6.4591             	0.0596
1158            	6.3995             	6.4634             	0.0639
1159            	6.3995             	6.4674             	0.0679
1160            	6.3995             	6.4722             	0.0727
1161            	6.3995             	6.4774             	0.0779
1162            	6.3995             	6.4780             	0.0785
1163            	6.5185             	6.5249             	0.0064
1164            	6.5185             	6.5281             	0.0096
1165            	6.5185             	6.5324             	0.0139
1166            	6.5185             	6.5356             	0.0171
1167            	6.5185             	6.5378             	0.0193
1168            	6.5185             	6.5399             	0.0214
1169            	6.5185             	6.5416             	0.0231
1170            	6.5185             	6.5433             	0.0248
1171            	6.5185             	6.5451             	0.0266
1172            	6.5185             	6.5507             	0.0322
1173            	6.5185             	6.5537             	0.0352
1174            	6.5185             	6.5571             	0.0386
1175            	6.5185             	6.5585             	0.04
1176            	6.5185             	6.5652             	0.0467
1177            	6.5185             	6.5670             	0.0485
1178            	6.5185             	6.5699             	0.0514
1179            	6.5185             	6.5731             	0.0546
1180            	6.5185             	6.5770             	0.0585
1181            	6.5185             	6.5796             	0.0611
1182            	6.5185             	6.5888             	0.0703
1183            	6.5185             	6.5920             	0.0735
1184            	6.5185             	6.5937             	0.0752
1185            	6.5185             	6.5954             	0.0769
1186            	6.5185             	6.5972             	0.0787
1187            	6.5185             	6.5989             	0.0804
1188            	6.6925             	6.7034             	0.0109
1189            	6.6925             	6.7067             	0.0142
1190            	6.6925             	6.7084             	0.0159
1191            	6.6925             	6.7112             	0.0187
1192            	6.6925             	6.7160             	0.0235
1193            	6.6925             	6.7188             	0.0263
1194            	6.6925             	6.7216             	0.0291
1195            	6.6925             	6.7234             	0.0309
1196            	6.6925             	6.7264             	0.0339
1197            	6.6925             	6.7292             	0.0367
1198            	6.6925             	6.7310             	0.0385
1199            	6.6925             	6.7344             	0.0419
1200            	6.6925             	6.7364             	0.0439
1201            	6.6925             	6.7414             	0.0489
1202            	6.6925             	6.7516             	0.0591
1203            	6.6925             	6.7534             	0.0609
1204            	6.6925             	6.7562             	0.0637
1205            	6.6925             	6.7610             	0.0685
1206            	6.6925             	6.7653             	0.0728
1207            	6.6925             	6.7682             	0.0757
1208            	6.6925             	6.7699             	0.0774
1209            	6.6925             	6.7717             	0.0792
1210            	6.6925             	6.7755             	0.083
1211            	6.6925             	6.7790             	0.0865
1212            	6.7565             	6.7815             	0.025
1213            	6.7565             	6.7870             	0.0305
1214            	6.7565             	6.7888             	0.0323
1215            	6.7565             	6.7905             	0.034
1216            	6.7565             	6.7937             	0.0372
1217            	6.7565             	6.7970             	0.0405
1218            	6.7565             	6.7988             	0.0423
1219            	6.7565             	6.8061             	0.0496
1220            	6.7565             	6.8090             	0.0525
1221            	6.7565             	6.8108             	0.0543
1222            	6.7565             	6.8148             	0.0583
1223            	6.7565             	6.8177             	0.0612
1224            	6.7565             	6.8185             	0.062
1225            	6.7565             	6.8250             	0.0685
1226            	6.7565             	6.8267             	0.0702
1227            	6.7565             	6.8295             	0.073
1228            	6.7565             	6.8357             	0.0792
1229            	6.7565             	6.8385             	0.082
1230            	6.7565             	6.8420             	0.0855
1231            	6.7565             	6.8513             	0.0948
1232            	6.7565             	6.8535             	0.097
1233            	6.7565             	6.8566             	0.1001
1234            	6.7565             	6.8609             	0.1044
1235            	6.7565             	6.8695             	0.113
1236            	6.8755             	6.8848             	0.0093
1237            	6.8755             	6.8878             	0.0123
1238            	6.8755             	6.8906             	0.0151
1239            	6.8755             	6.8936             	0.0181
1240            	6.8755             	6.8972             	0.0217
1241            	6.8755             	6.8990             	0.0235
1242            	6.8755             	6.9039             	0.0284
1243            	6.8755             	6.9061             	0.0306
1244            	6.8755             	6.9100             	0.0345
1245            	6.8755             	6.9121             	0.0366
1246            	6.8755             	6.9138             	0.0383
1247            	6.8755             	6.9183             	0.0428
1248            	6.8755             	6.9191             	0.0436
1249            	6.8755             	6.9240             	0.0485
1250            	6.8755             	6.9272             	0.0517
1251            	6.8755             	6.9300             	0.0545
1252            	6.8755             	6.9339             	0.0584
1253            	6.8755             	6.9351             	0.0596
1254            	6.8755             	6.9404             	0.0649
1255            	6.8755             	6.9452             	0.0697
1256            	6.8755             	6.9470             	0.0715
1257            	6.8755             	6.9487             	0.0732
1258            	6.8755             	6.9504             	0.0749
1259            	6.8755             	6.9521             	0.0766
1260            	6.9945             	7.0022             	0.0077
1261            	6.9945             	7.0055             	0.011
1262            	6.9945             	7.0076             	0.0131
1263            	6.9945             	7.0105             	0.016
1264            	6.9945             	7.0137             	0.0192
1265            	6.9945             	7.0154             	0.0209
1266            	6.9945             	7.0172             	0.0227
1267            	6.9945             	7.0199             	0.0254
1268            	6.9945             	7.0274             	0.0329
1269            	6.9945             	7.0291             	0.0346
1270            	6.9945             	7.0309             	0.0364
1271            	6.9945             	7.0361             	0.0416
1272            	6.9945             	7.0378             	0.0433
1273            	6.9945             	7.0399             	0.0454
1274            	6.9945             	7.0442             	0.0497
1275            	6.9945             	7.0470             	0.0525
1276            	6.9945             	7.0501             	0.0556
1277            	6.9945             	7.0529             	0.0584
1278            	6.9945             	7.0549             	0.0604
1279            	6.9945             	7.0566             	0.0621
1280            	6.9945             	7.0583             	0.0638
1281            	6.9945             	7.0603             	0.0658
1282            	6.9945             	7.0634             	0.0689
1283            	6.9945             	7.0665             	0.072
1284            	6.9945             	7.0674             	0.0729
1285            	7.1725             	7.1803             	0.0078
1286            	7.1725             	7.1832             	0.0107
1287            	7.1725             	7.1860             	0.0135
1288            	7.1725             	7.1877             	0.0152
1289            	7.1725             	7.1906             	0.0181
1290            	7.1725             	7.1924             	0.0199
1291            	7.1725             	7.1955             	0.023
1292            	7.1725             	7.1985             	0.026
1293            	7.1725             	7.2017             	0.0292
1294            	7.1725             	7.2049             	0.0324
1295            	7.1725             	7.2079             	0.0354
1296            	7.1725             	7.2116             	0.0391
1297            	7.1725             	7.2156             	0.0431
1298            	7.1725             	7.2173             	0.0448
1299            	7.1725             	7.2206             	0.0481
1300            	7.1725             	7.2224             	0.0499
1301            	7.1725             	7.2273             	0.0548
1302            	7.1725             	7.2303             	0.0578
1303            	7.1725             	7.2320             	0.0595
1304            	7.1725             	7.2371             	0.0646
1305            	7.1725             	7.2390             	0.0665
1306            	7.1725             	-	0
1307            	7.1725             	7.2473             	0.0748
1308            	7.1725             	7.2515             	0.079
1309            	7.1725             	7.2532             	0.0807
1310            	7.1725             	7.2582             	0.0857
1311            	7.1725             	7.2594             	0.0869
1312            	7.1725             	7.2611             	0.0886
1313            	7.1725             	7.2629             	0.0904
1314            	7.1725             	7.2659             	0.0934
1315            	7.1725             	7.2701             	0.0976
1316            	7.1725             	7.2719             	0.0994
1317            	7.1725             	7.2728             	0.1003
1318            	7.2315             	7.2747             	0.0432
1319            	7.2315             	7.2764             	0.0449
1320            	7.2315             	7.2784             	0.0469
1321            	7.2315             	7.2836             	0.0521
1322            	7.2315             	7.2853             	0.0538
1323            	7.2315             	7.2886             	0.0571
1324            	7.2315             	7.2904             	0.0589
1325            	7.2315             	7.2921             	0.0606
1326            	7.2315             	7.2938             	0.0623
1327            	7.2315             	7.3003             	0.0688
1328            	7.2315             	7.3082             	0.0767
1329            	7.2315             	7.3110             	0.0795
1330            	7.2315             	7.3158             	0.0843
1331            	7.2315             	7.3279             	0.0964
1332            	7.2315             	7.3298             	0.0983
1333            	7.2315             	7.3315             	0.1
1334            	7.2315             	7.3332             	0.1017
1335            	7.2315             	7.3350             	0.1035
1336            	7.2315             	7.3367             	0.1052
1337            	7.2315             	7.3392             	0.1077
1338            	7.2315             	7.3432             	0.1117
1339            	7.2315             	7.3451             	0.1136
1340            	7.2315             	7.3493             	0.1178
1341            	7.2315             	7.3510             	0.1195
1342            	7.2315             	7.3565             	0.125
1343            	7.2315             	7.3587             	0.1272
1344            	7.3505             	7.3694             	0.0189
1345            	7.3505             	7.3731             	0.0226
1346            	7.3505             	7.3748             	0.0243
1347            	7.3505             	7.3777             	0.0272
1348            	7.3505             	7.3795             	0.029
1349            	7.3505             	7.3812             	0.0307
1350            	7.3505             	7.3840             	0.0335
1351            	7.3505             	7.3878             	0.0373
1352            	7.3505             	7.3924             	0.0419
1353            	7.3505             	7.3942             	0.0437
1354            	7.3505             	7.3960             	0.0455
1355            	7.3505             	7.3984             	0.0479
1356            	7.3505             	7.3996             	0.0491
1357            	7.3505             	7.4048             	0.0543
1358            	7.3505             	7.4065             	0.056
1359            	7.3505             	7.4089             	0.0584
1360            	7.3505             	7.4121             	0.0616
1361            	7.3505             	7.4133             	0.0628
1362            	7.3505             	7.4155             	0.065
1363            	7.3505             	7.4172             	0.0667
1364            	7.3505             	7.4212             	0.0707
1365            	7.3505             	7.4230             	0.0725
1366            	7.3505             	7.4247             	0.0742
1367            	7.3505             	7.4255             	0.075
1368            	7.4695             	7.4794             	0.0099
1369            	7.4695             	7.4836             	0.0141
1370            	7.4695             	7.4866             	0.0171
1371            	7.4695             	7.4883             	0.0188
1372            	7.4695             	7.4912             	0.0217
1373            	7.4695             	7.4930             	0.0235
1374            	7.4695             	7.4968             	0.0273
1375            	7.4695             	7.4996             	0.0301
1376            	7.4695             	7.5014             	0.0319
1377            	7.4695             	7.5052             	0.0357
1378            	7.4695             	7.5080             	0.0385
1379            	7.4695             	7.5109             	0.0414
1380            	7.4695             	7.5132             	0.0437
1381            	7.4695             	7.5150             	0.0455
1382            	7.4695             	7.5167             	0.0472
1383            	7.4695             	7.5184             	0.0489
1384            	7.4695             	7.5216             	0.0521
1385            	7.4695             	7.5270             	0.0575
1386            	7.4695             	7.5274             	0.0579
1387            	7.4695             	7.5317             	0.0622
1388            	7.4695             	7.5344             	0.0649
1389            	7.4695             	7.5367             	0.0672
1390            	7.4695             	7.5385             	0.069
1391            	7.4695             	7.5407             	0.0712
1392            	7.4695             	7.5433             	0.0738
1393            	7.5885             	7.5949             	0.0064
1394            	7.5885             	7.5966             	0.0081
1395            	7.5885             	7.6007             	0.0122
